Epoch,MIA Forget Acc,MIA Retain Acc,MIA Forget F1,MIA Retain F1,MIA Forget Precision,MIA Retain Precision,MIA Forget Recall,MIA Retain Recall,Train Acc,Val Acc,Test Acc,Forget Acc
0,0.8281733746130031,0.8235294117647058,0.8438818565400844,0.8389830508474576,0.7731958762886598,0.7714285714285715,0.9287925696594427,0.9195046439628483,1.0,0.4875,0.4875,1.0
1,0.826625386996904,0.826625386996904,0.8422535211267606,0.8422535211267606,0.772609819121447,0.772609819121447,0.9256965944272446,0.9256965944272446,1.0,0.4875,0.4875,1.0
2,0.8235294117647058,0.826625386996904,0.8394366197183099,0.8426966292134831,0.7700258397932817,0.7712082262210797,0.9226006191950464,0.9287925696594427,1.0,0.4875,0.4875,1.0
3,0.8250773993808049,0.8281733746130031,0.8410689170182841,0.844319775596073,0.770618556701031,0.7717948717948718,0.9256965944272446,0.9318885448916409,1.0,0.4875,0.4875,1.0
4,0.8126934984520123,0.8312693498452013,0.8273894436519258,0.847124824684432,0.7671957671957672,0.7743589743589744,0.8978328173374613,0.934984520123839,1.0,0.4875,0.4875,1.0
5,0.8188854489164087,0.8281733746130031,0.8345120226308345,0.844319775596073,0.7682291666666666,0.7717948717948718,0.913312693498452,0.9318885448916409,1.0,0.48775,0.48775,1.0
6,0.8312693498452013,0.8312693498452013,0.8466947960618847,0.8466947960618847,0.7757731958762887,0.7757731958762887,0.9318885448916409,0.9318885448916409,1.0,0.48775,0.48775,1.0
7,0.8219814241486069,0.8297213622291022,0.8377997179125529,0.84593837535014,0.7694300518134715,0.7723785166240409,0.9195046439628483,0.934984520123839,1.0,0.48725,0.48725,1.0
8,0.826625386996904,0.8312693498452013,0.8426966292134831,0.8475524475524475,0.7712082262210797,0.7729591836734694,0.9287925696594427,0.9380804953560371,1.0,0.48725,0.48725,1.0
9,0.8297213622291022,0.8297213622291022,0.8455056179775281,0.8455056179775281,0.7737789203084833,0.7737789203084833,0.9318885448916409,0.9318885448916409,1.0,0.48725,0.48725,1.0
10,0.8188854489164087,0.8219814241486069,0.8354430379746836,0.8387096774193549,0.7654639175257731,0.7666666666666667,0.9195046439628483,0.9256965944272446,1.0,0.4865,0.4865,1.0
11,0.8188854489164087,0.8204334365325078,0.8359046283309958,0.8375350140056023,0.764102564102564,0.7647058823529411,0.9226006191950464,0.9256965944272446,1.0,0.4865,0.4865,1.0
12,0.8219814241486069,0.8219814241486069,0.8387096774193549,0.8387096774193549,0.7666666666666667,0.7666666666666667,0.9256965944272446,0.9256965944272446,1.0,0.48675,0.48675,1.0
13,0.8250773993808049,0.8281733746130031,0.8419580419580419,0.8451882845188284,0.7678571428571429,0.7690355329949239,0.9318885448916409,0.9380804953560371,1.0,0.487,0.487,1.0
14,0.8235294117647058,0.8297213622291022,0.8398876404494382,0.8463687150837989,0.7686375321336761,0.7709923664122137,0.9256965944272446,0.9380804953560371,1.0,0.487,0.487,1.0
15,0.8204334365325078,0.8297213622291022,0.8366197183098592,0.8463687150837989,0.7674418604651163,0.7709923664122137,0.9195046439628483,0.9380804953560371,1.0,0.48725,0.48725,1.0
16,0.8235294117647058,0.8281733746130031,0.8398876404494382,0.8447552447552448,0.7686375321336761,0.7704081632653061,0.9256965944272446,0.934984520123839,1.0,0.4875,0.4875,1.0
17,0.8173374613003096,0.8281733746130031,0.8328611898016998,0.844319775596073,0.7676240208877284,0.7717948717948718,0.9102167182662538,0.9318885448916409,1.0,0.48725,0.48725,1.0
18,0.826625386996904,0.8235294117647058,0.8426966292134831,0.8394366197183099,0.7712082262210797,0.7700258397932817,0.9287925696594427,0.9226006191950464,1.0,0.4865,0.4865,1.0
19,0.8250773993808049,0.8250773993808049,0.8410689170182841,0.8410689170182841,0.770618556701031,0.770618556701031,0.9256965944272446,0.9256965944272446,1.0,0.4865,0.4865,1.0
20,0.8204334365325078,0.8281733746130031,0.8366197183098592,0.8447552447552448,0.7674418604651163,0.7704081632653061,0.9195046439628483,0.934984520123839,1.0,0.4865,0.4865,1.0
21,0.8111455108359134,0.8281733746130031,0.8262108262108262,0.844319775596073,0.7651715039577837,0.7717948717948718,0.8978328173374613,0.9318885448916409,1.0,0.4865,0.4865,1.0
22,0.8219814241486069,0.8328173374613003,0.8373408769448374,0.8487394957983193,0.7708333333333334,0.7749360613810742,0.9164086687306502,0.9380804953560371,1.0,0.48625,0.48625,1.0
